hardware,model,layer_name,input,kv_cache,latency(ns)
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,557,61077
RTX3090,gpt3-6.7b-moe,ln_f,1,557,68032
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,557,108015
RTX3090,gpt3-6.7b-moe,post_layernorm,1,557,49756
RTX3090,gpt3-6.7b-moe,input_layernorm,1,557,50703
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,557,50362
RTX3090,gpt3-6.7b-moe,attention/dense,1,557,15827
RTX3090,gpt3-6.7b-moe,attention/qkv,1,557,15016
RTX3090,gpt3-6.7b-moe,lm_head,1,557,15025
RTX3090,gpt3-6.7b-moe,mlp/proj,1,557,14851
RTX3090,gpt3-6.7b-moe,mlp/fc,1,557,14671
RTX3090,gpt3-6.7b-moe,gating,1,557,11570
RTX3090,gpt3-6.7b-moe,moe_ffn,1,557,79459
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,558,61087
RTX3090,gpt3-6.7b-moe,ln_f,1,558,68042
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,558,108025
RTX3090,gpt3-6.7b-moe,post_layernorm,1,558,49766
RTX3090,gpt3-6.7b-moe,input_layernorm,1,558,50713
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,558,50372
RTX3090,gpt3-6.7b-moe,attention/dense,1,558,15837
RTX3090,gpt3-6.7b-moe,attention/qkv,1,558,15026
RTX3090,gpt3-6.7b-moe,lm_head,1,558,15035
RTX3090,gpt3-6.7b-moe,mlp/proj,1,558,14861
RTX3090,gpt3-6.7b-moe,mlp/fc,1,558,14681
RTX3090,gpt3-6.7b-moe,gating,1,558,11580
RTX3090,gpt3-6.7b-moe,moe_ffn,1,558,79469
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,559,61097
RTX3090,gpt3-6.7b-moe,ln_f,1,559,68052
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,559,108035
RTX3090,gpt3-6.7b-moe,post_layernorm,1,559,49776
RTX3090,gpt3-6.7b-moe,input_layernorm,1,559,50723
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,559,50382
RTX3090,gpt3-6.7b-moe,attention/dense,1,559,15847
RTX3090,gpt3-6.7b-moe,attention/qkv,1,559,15036
RTX3090,gpt3-6.7b-moe,lm_head,1,559,15045
RTX3090,gpt3-6.7b-moe,mlp/proj,1,559,14871
RTX3090,gpt3-6.7b-moe,mlp/fc,1,559,14691
RTX3090,gpt3-6.7b-moe,gating,1,559,11590
RTX3090,gpt3-6.7b-moe,moe_ffn,1,559,79479
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,560,61107
RTX3090,gpt3-6.7b-moe,ln_f,1,560,68062
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,560,108045
RTX3090,gpt3-6.7b-moe,post_layernorm,1,560,49786
RTX3090,gpt3-6.7b-moe,input_layernorm,1,560,50733
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,560,50392
RTX3090,gpt3-6.7b-moe,attention/dense,1,560,15857
RTX3090,gpt3-6.7b-moe,attention/qkv,1,560,15046
RTX3090,gpt3-6.7b-moe,lm_head,1,560,15055
RTX3090,gpt3-6.7b-moe,mlp/proj,1,560,14881
RTX3090,gpt3-6.7b-moe,mlp/fc,1,560,14701
RTX3090,gpt3-6.7b-moe,gating,1,560,11600
RTX3090,gpt3-6.7b-moe,moe_ffn,1,560,79489
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,561,61117
RTX3090,gpt3-6.7b-moe,ln_f,1,561,68072
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,561,108055
RTX3090,gpt3-6.7b-moe,post_layernorm,1,561,49796
RTX3090,gpt3-6.7b-moe,input_layernorm,1,561,50743
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,561,50402
RTX3090,gpt3-6.7b-moe,attention/dense,1,561,15867
RTX3090,gpt3-6.7b-moe,attention/qkv,1,561,15056
RTX3090,gpt3-6.7b-moe,lm_head,1,561,15065
RTX3090,gpt3-6.7b-moe,mlp/proj,1,561,14891
RTX3090,gpt3-6.7b-moe,mlp/fc,1,561,14711
RTX3090,gpt3-6.7b-moe,gating,1,561,11610
RTX3090,gpt3-6.7b-moe,moe_ffn,1,561,79499
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,562,61127
RTX3090,gpt3-6.7b-moe,ln_f,1,562,68082
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,562,108065
RTX3090,gpt3-6.7b-moe,post_layernorm,1,562,49806
RTX3090,gpt3-6.7b-moe,input_layernorm,1,562,50753
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,562,50412
RTX3090,gpt3-6.7b-moe,attention/dense,1,562,15877
RTX3090,gpt3-6.7b-moe,attention/qkv,1,562,15066
RTX3090,gpt3-6.7b-moe,lm_head,1,562,15075
RTX3090,gpt3-6.7b-moe,mlp/proj,1,562,14901
RTX3090,gpt3-6.7b-moe,mlp/fc,1,562,14721
RTX3090,gpt3-6.7b-moe,gating,1,562,11620
RTX3090,gpt3-6.7b-moe,moe_ffn,1,562,79509
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,563,61137
RTX3090,gpt3-6.7b-moe,ln_f,1,563,68092
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,563,108075
RTX3090,gpt3-6.7b-moe,post_layernorm,1,563,49816
RTX3090,gpt3-6.7b-moe,input_layernorm,1,563,50763
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,563,50422
RTX3090,gpt3-6.7b-moe,attention/dense,1,563,15887
RTX3090,gpt3-6.7b-moe,attention/qkv,1,563,15076
RTX3090,gpt3-6.7b-moe,lm_head,1,563,15085
RTX3090,gpt3-6.7b-moe,mlp/proj,1,563,14911
RTX3090,gpt3-6.7b-moe,mlp/fc,1,563,14731
RTX3090,gpt3-6.7b-moe,gating,1,563,11630
RTX3090,gpt3-6.7b-moe,moe_ffn,1,563,79519
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,564,61147
RTX3090,gpt3-6.7b-moe,ln_f,1,564,68102
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,564,108085
RTX3090,gpt3-6.7b-moe,post_layernorm,1,564,49826
RTX3090,gpt3-6.7b-moe,input_layernorm,1,564,50773
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,564,50432
RTX3090,gpt3-6.7b-moe,attention/dense,1,564,15897
RTX3090,gpt3-6.7b-moe,attention/qkv,1,564,15086
RTX3090,gpt3-6.7b-moe,lm_head,1,564,15095
RTX3090,gpt3-6.7b-moe,mlp/proj,1,564,14921
RTX3090,gpt3-6.7b-moe,mlp/fc,1,564,14741
RTX3090,gpt3-6.7b-moe,gating,1,564,11640
RTX3090,gpt3-6.7b-moe,moe_ffn,1,564,79529
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,565,61157
RTX3090,gpt3-6.7b-moe,ln_f,1,565,68112
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,565,108095
RTX3090,gpt3-6.7b-moe,post_layernorm,1,565,49836
RTX3090,gpt3-6.7b-moe,input_layernorm,1,565,50783
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,565,50442
RTX3090,gpt3-6.7b-moe,attention/dense,1,565,15907
RTX3090,gpt3-6.7b-moe,attention/qkv,1,565,15096
RTX3090,gpt3-6.7b-moe,lm_head,1,565,15105
RTX3090,gpt3-6.7b-moe,mlp/proj,1,565,14931
RTX3090,gpt3-6.7b-moe,mlp/fc,1,565,14751
RTX3090,gpt3-6.7b-moe,gating,1,565,11650
RTX3090,gpt3-6.7b-moe,moe_ffn,1,565,79539
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,566,61167
RTX3090,gpt3-6.7b-moe,ln_f,1,566,68122
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,566,108105
RTX3090,gpt3-6.7b-moe,post_layernorm,1,566,49846
RTX3090,gpt3-6.7b-moe,input_layernorm,1,566,50793
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,566,50452
RTX3090,gpt3-6.7b-moe,attention/dense,1,566,15917
RTX3090,gpt3-6.7b-moe,attention/qkv,1,566,15106
RTX3090,gpt3-6.7b-moe,lm_head,1,566,15115
RTX3090,gpt3-6.7b-moe,mlp/proj,1,566,14941
RTX3090,gpt3-6.7b-moe,mlp/fc,1,566,14761
RTX3090,gpt3-6.7b-moe,gating,1,566,11660
RTX3090,gpt3-6.7b-moe,moe_ffn,1,566,79549
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,567,61177
RTX3090,gpt3-6.7b-moe,ln_f,1,567,68132
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,567,108115
RTX3090,gpt3-6.7b-moe,post_layernorm,1,567,49856
RTX3090,gpt3-6.7b-moe,input_layernorm,1,567,50803
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,567,50462
RTX3090,gpt3-6.7b-moe,attention/dense,1,567,15927
RTX3090,gpt3-6.7b-moe,attention/qkv,1,567,15116
RTX3090,gpt3-6.7b-moe,lm_head,1,567,15125
RTX3090,gpt3-6.7b-moe,mlp/proj,1,567,14951
RTX3090,gpt3-6.7b-moe,mlp/fc,1,567,14771
RTX3090,gpt3-6.7b-moe,gating,1,567,11670
RTX3090,gpt3-6.7b-moe,moe_ffn,1,567,79559
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,568,61187
RTX3090,gpt3-6.7b-moe,ln_f,1,568,68142
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,568,108125
RTX3090,gpt3-6.7b-moe,post_layernorm,1,568,49866
RTX3090,gpt3-6.7b-moe,input_layernorm,1,568,50813
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,568,50472
RTX3090,gpt3-6.7b-moe,attention/dense,1,568,15937
RTX3090,gpt3-6.7b-moe,attention/qkv,1,568,15126
RTX3090,gpt3-6.7b-moe,lm_head,1,568,15135
RTX3090,gpt3-6.7b-moe,mlp/proj,1,568,14961
RTX3090,gpt3-6.7b-moe,mlp/fc,1,568,14781
RTX3090,gpt3-6.7b-moe,gating,1,568,11680
RTX3090,gpt3-6.7b-moe,moe_ffn,1,568,79569
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,569,61197
RTX3090,gpt3-6.7b-moe,ln_f,1,569,68152
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,569,108135
RTX3090,gpt3-6.7b-moe,post_layernorm,1,569,49876
RTX3090,gpt3-6.7b-moe,input_layernorm,1,569,50823
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,569,50482
RTX3090,gpt3-6.7b-moe,attention/dense,1,569,15947
RTX3090,gpt3-6.7b-moe,attention/qkv,1,569,15136
RTX3090,gpt3-6.7b-moe,lm_head,1,569,15145
RTX3090,gpt3-6.7b-moe,mlp/proj,1,569,14971
RTX3090,gpt3-6.7b-moe,mlp/fc,1,569,14791
RTX3090,gpt3-6.7b-moe,gating,1,569,11690
RTX3090,gpt3-6.7b-moe,moe_ffn,1,569,79579
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,570,61207
RTX3090,gpt3-6.7b-moe,ln_f,1,570,68162
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,570,108145
RTX3090,gpt3-6.7b-moe,post_layernorm,1,570,49886
RTX3090,gpt3-6.7b-moe,input_layernorm,1,570,50833
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,570,50492
RTX3090,gpt3-6.7b-moe,attention/dense,1,570,15957
RTX3090,gpt3-6.7b-moe,attention/qkv,1,570,15146
RTX3090,gpt3-6.7b-moe,lm_head,1,570,15155
RTX3090,gpt3-6.7b-moe,mlp/proj,1,570,14981
RTX3090,gpt3-6.7b-moe,mlp/fc,1,570,14801
RTX3090,gpt3-6.7b-moe,gating,1,570,11700
RTX3090,gpt3-6.7b-moe,moe_ffn,1,570,79589
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,571,61217
RTX3090,gpt3-6.7b-moe,ln_f,1,571,68172
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,571,108155
RTX3090,gpt3-6.7b-moe,post_layernorm,1,571,49896
RTX3090,gpt3-6.7b-moe,input_layernorm,1,571,50843
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,571,50502
RTX3090,gpt3-6.7b-moe,attention/dense,1,571,15967
RTX3090,gpt3-6.7b-moe,attention/qkv,1,571,15156
RTX3090,gpt3-6.7b-moe,lm_head,1,571,15165
RTX3090,gpt3-6.7b-moe,mlp/proj,1,571,14991
RTX3090,gpt3-6.7b-moe,mlp/fc,1,571,14811
RTX3090,gpt3-6.7b-moe,gating,1,571,11710
RTX3090,gpt3-6.7b-moe,moe_ffn,1,571,79599
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,572,61227
RTX3090,gpt3-6.7b-moe,ln_f,1,572,68182
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,572,108165
RTX3090,gpt3-6.7b-moe,post_layernorm,1,572,49906
RTX3090,gpt3-6.7b-moe,input_layernorm,1,572,50853
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,572,50512
RTX3090,gpt3-6.7b-moe,attention/dense,1,572,15977
RTX3090,gpt3-6.7b-moe,attention/qkv,1,572,15166
RTX3090,gpt3-6.7b-moe,lm_head,1,572,15175
RTX3090,gpt3-6.7b-moe,mlp/proj,1,572,15001
RTX3090,gpt3-6.7b-moe,mlp/fc,1,572,14821
RTX3090,gpt3-6.7b-moe,gating,1,572,11720
RTX3090,gpt3-6.7b-moe,moe_ffn,1,572,79609
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,573,61237
RTX3090,gpt3-6.7b-moe,ln_f,1,573,68192
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,573,108175
RTX3090,gpt3-6.7b-moe,post_layernorm,1,573,49916
RTX3090,gpt3-6.7b-moe,input_layernorm,1,573,50863
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,573,50522
RTX3090,gpt3-6.7b-moe,attention/dense,1,573,15987
RTX3090,gpt3-6.7b-moe,attention/qkv,1,573,15176
RTX3090,gpt3-6.7b-moe,lm_head,1,573,15185
RTX3090,gpt3-6.7b-moe,mlp/proj,1,573,15011
RTX3090,gpt3-6.7b-moe,mlp/fc,1,573,14831
RTX3090,gpt3-6.7b-moe,gating,1,573,11730
RTX3090,gpt3-6.7b-moe,moe_ffn,1,573,79619
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,574,61247
RTX3090,gpt3-6.7b-moe,ln_f,1,574,68202
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,574,108185
RTX3090,gpt3-6.7b-moe,post_layernorm,1,574,49926
RTX3090,gpt3-6.7b-moe,input_layernorm,1,574,50873
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,574,50532
RTX3090,gpt3-6.7b-moe,attention/dense,1,574,15997
RTX3090,gpt3-6.7b-moe,attention/qkv,1,574,15186
RTX3090,gpt3-6.7b-moe,lm_head,1,574,15195
RTX3090,gpt3-6.7b-moe,mlp/proj,1,574,15021
RTX3090,gpt3-6.7b-moe,mlp/fc,1,574,14841
RTX3090,gpt3-6.7b-moe,gating,1,574,11740
RTX3090,gpt3-6.7b-moe,moe_ffn,1,574,79629
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,575,61257
RTX3090,gpt3-6.7b-moe,ln_f,1,575,68212
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,575,108195
RTX3090,gpt3-6.7b-moe,post_layernorm,1,575,49936
RTX3090,gpt3-6.7b-moe,input_layernorm,1,575,50883
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,575,50542
RTX3090,gpt3-6.7b-moe,attention/dense,1,575,16007
RTX3090,gpt3-6.7b-moe,attention/qkv,1,575,15196
RTX3090,gpt3-6.7b-moe,lm_head,1,575,15205
RTX3090,gpt3-6.7b-moe,mlp/proj,1,575,15031
RTX3090,gpt3-6.7b-moe,mlp/fc,1,575,14851
RTX3090,gpt3-6.7b-moe,gating,1,575,11750
RTX3090,gpt3-6.7b-moe,moe_ffn,1,575,79639
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,576,61267
RTX3090,gpt3-6.7b-moe,ln_f,1,576,68222
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,576,108205
RTX3090,gpt3-6.7b-moe,post_layernorm,1,576,49946
RTX3090,gpt3-6.7b-moe,input_layernorm,1,576,50893
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,576,50552
RTX3090,gpt3-6.7b-moe,attention/dense,1,576,16017
RTX3090,gpt3-6.7b-moe,attention/qkv,1,576,15206
RTX3090,gpt3-6.7b-moe,lm_head,1,576,15215
RTX3090,gpt3-6.7b-moe,mlp/proj,1,576,15041
RTX3090,gpt3-6.7b-moe,mlp/fc,1,576,14861
RTX3090,gpt3-6.7b-moe,gating,1,576,11760
RTX3090,gpt3-6.7b-moe,moe_ffn,1,576,79649
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,577,61277
RTX3090,gpt3-6.7b-moe,ln_f,1,577,68232
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,577,108215
RTX3090,gpt3-6.7b-moe,post_layernorm,1,577,49956
RTX3090,gpt3-6.7b-moe,input_layernorm,1,577,50903
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,577,50562
RTX3090,gpt3-6.7b-moe,attention/dense,1,577,16027
RTX3090,gpt3-6.7b-moe,attention/qkv,1,577,15216
RTX3090,gpt3-6.7b-moe,lm_head,1,577,15225
RTX3090,gpt3-6.7b-moe,mlp/proj,1,577,15051
RTX3090,gpt3-6.7b-moe,mlp/fc,1,577,14871
RTX3090,gpt3-6.7b-moe,gating,1,577,11770
RTX3090,gpt3-6.7b-moe,moe_ffn,1,577,79659
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,578,61287
RTX3090,gpt3-6.7b-moe,ln_f,1,578,68242
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,578,108225
RTX3090,gpt3-6.7b-moe,post_layernorm,1,578,49966
RTX3090,gpt3-6.7b-moe,input_layernorm,1,578,50913
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,578,50572
RTX3090,gpt3-6.7b-moe,attention/dense,1,578,16037
RTX3090,gpt3-6.7b-moe,attention/qkv,1,578,15226
RTX3090,gpt3-6.7b-moe,lm_head,1,578,15235
RTX3090,gpt3-6.7b-moe,mlp/proj,1,578,15061
RTX3090,gpt3-6.7b-moe,mlp/fc,1,578,14881
RTX3090,gpt3-6.7b-moe,gating,1,578,11780
RTX3090,gpt3-6.7b-moe,moe_ffn,1,578,79669
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,579,61297
RTX3090,gpt3-6.7b-moe,ln_f,1,579,68252
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,579,108235
RTX3090,gpt3-6.7b-moe,post_layernorm,1,579,49976
RTX3090,gpt3-6.7b-moe,input_layernorm,1,579,50923
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,579,50582
RTX3090,gpt3-6.7b-moe,attention/dense,1,579,16047
RTX3090,gpt3-6.7b-moe,attention/qkv,1,579,15236
RTX3090,gpt3-6.7b-moe,lm_head,1,579,15245
RTX3090,gpt3-6.7b-moe,mlp/proj,1,579,15071
RTX3090,gpt3-6.7b-moe,mlp/fc,1,579,14891
RTX3090,gpt3-6.7b-moe,gating,1,579,11790
RTX3090,gpt3-6.7b-moe,moe_ffn,1,579,79679
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,580,61307
RTX3090,gpt3-6.7b-moe,ln_f,1,580,68262
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,580,108245
RTX3090,gpt3-6.7b-moe,post_layernorm,1,580,49986
RTX3090,gpt3-6.7b-moe,input_layernorm,1,580,50933
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,580,50592
RTX3090,gpt3-6.7b-moe,attention/dense,1,580,16057
RTX3090,gpt3-6.7b-moe,attention/qkv,1,580,15246
RTX3090,gpt3-6.7b-moe,lm_head,1,580,15255
RTX3090,gpt3-6.7b-moe,mlp/proj,1,580,15081
RTX3090,gpt3-6.7b-moe,mlp/fc,1,580,14901
RTX3090,gpt3-6.7b-moe,gating,1,580,11800
RTX3090,gpt3-6.7b-moe,moe_ffn,1,580,79689
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,581,61317
RTX3090,gpt3-6.7b-moe,ln_f,1,581,68272
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,581,108255
RTX3090,gpt3-6.7b-moe,post_layernorm,1,581,49996
RTX3090,gpt3-6.7b-moe,input_layernorm,1,581,50943
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,581,50602
RTX3090,gpt3-6.7b-moe,attention/dense,1,581,16067
RTX3090,gpt3-6.7b-moe,attention/qkv,1,581,15256
RTX3090,gpt3-6.7b-moe,lm_head,1,581,15265
RTX3090,gpt3-6.7b-moe,mlp/proj,1,581,15091
RTX3090,gpt3-6.7b-moe,mlp/fc,1,581,14911
RTX3090,gpt3-6.7b-moe,gating,1,581,11810
RTX3090,gpt3-6.7b-moe,moe_ffn,1,581,79699
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,582,61327
RTX3090,gpt3-6.7b-moe,ln_f,1,582,68282
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,582,108265
RTX3090,gpt3-6.7b-moe,post_layernorm,1,582,50006
RTX3090,gpt3-6.7b-moe,input_layernorm,1,582,50953
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,582,50612
RTX3090,gpt3-6.7b-moe,attention/dense,1,582,16077
RTX3090,gpt3-6.7b-moe,attention/qkv,1,582,15266
RTX3090,gpt3-6.7b-moe,lm_head,1,582,15275
RTX3090,gpt3-6.7b-moe,mlp/proj,1,582,15101
RTX3090,gpt3-6.7b-moe,mlp/fc,1,582,14921
RTX3090,gpt3-6.7b-moe,gating,1,582,11820
RTX3090,gpt3-6.7b-moe,moe_ffn,1,582,79709
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,583,61337
RTX3090,gpt3-6.7b-moe,ln_f,1,583,68292
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,583,108275
RTX3090,gpt3-6.7b-moe,post_layernorm,1,583,50016
RTX3090,gpt3-6.7b-moe,input_layernorm,1,583,50963
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,583,50622
RTX3090,gpt3-6.7b-moe,attention/dense,1,583,16087
RTX3090,gpt3-6.7b-moe,attention/qkv,1,583,15276
RTX3090,gpt3-6.7b-moe,lm_head,1,583,15285
RTX3090,gpt3-6.7b-moe,mlp/proj,1,583,15111
RTX3090,gpt3-6.7b-moe,mlp/fc,1,583,14931
RTX3090,gpt3-6.7b-moe,gating,1,583,11830
RTX3090,gpt3-6.7b-moe,moe_ffn,1,583,79719
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,584,61347
RTX3090,gpt3-6.7b-moe,ln_f,1,584,68302
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,584,108285
RTX3090,gpt3-6.7b-moe,post_layernorm,1,584,50026
RTX3090,gpt3-6.7b-moe,input_layernorm,1,584,50973
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,584,50632
RTX3090,gpt3-6.7b-moe,attention/dense,1,584,16097
RTX3090,gpt3-6.7b-moe,attention/qkv,1,584,15286
RTX3090,gpt3-6.7b-moe,lm_head,1,584,15295
RTX3090,gpt3-6.7b-moe,mlp/proj,1,584,15121
RTX3090,gpt3-6.7b-moe,mlp/fc,1,584,14941
RTX3090,gpt3-6.7b-moe,gating,1,584,11840
RTX3090,gpt3-6.7b-moe,moe_ffn,1,584,79729
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,585,61357
RTX3090,gpt3-6.7b-moe,ln_f,1,585,68312
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,585,108295
RTX3090,gpt3-6.7b-moe,post_layernorm,1,585,50036
RTX3090,gpt3-6.7b-moe,input_layernorm,1,585,50983
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,585,50642
RTX3090,gpt3-6.7b-moe,attention/dense,1,585,16107
RTX3090,gpt3-6.7b-moe,attention/qkv,1,585,15296
RTX3090,gpt3-6.7b-moe,lm_head,1,585,15305
RTX3090,gpt3-6.7b-moe,mlp/proj,1,585,15131
RTX3090,gpt3-6.7b-moe,mlp/fc,1,585,14951
RTX3090,gpt3-6.7b-moe,gating,1,585,11850
RTX3090,gpt3-6.7b-moe,moe_ffn,1,585,79739
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,586,61367
RTX3090,gpt3-6.7b-moe,ln_f,1,586,68322
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,586,108305
RTX3090,gpt3-6.7b-moe,post_layernorm,1,586,50046
RTX3090,gpt3-6.7b-moe,input_layernorm,1,586,50993
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,586,50652
RTX3090,gpt3-6.7b-moe,attention/dense,1,586,16117
RTX3090,gpt3-6.7b-moe,attention/qkv,1,586,15306
RTX3090,gpt3-6.7b-moe,lm_head,1,586,15315
RTX3090,gpt3-6.7b-moe,mlp/proj,1,586,15141
RTX3090,gpt3-6.7b-moe,mlp/fc,1,586,14961
RTX3090,gpt3-6.7b-moe,gating,1,586,11860
RTX3090,gpt3-6.7b-moe,moe_ffn,1,586,79749
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,587,61377
RTX3090,gpt3-6.7b-moe,ln_f,1,587,68332
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,587,108315
RTX3090,gpt3-6.7b-moe,post_layernorm,1,587,50056
RTX3090,gpt3-6.7b-moe,input_layernorm,1,587,51003
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,587,50662
RTX3090,gpt3-6.7b-moe,attention/dense,1,587,16127
RTX3090,gpt3-6.7b-moe,attention/qkv,1,587,15316
RTX3090,gpt3-6.7b-moe,lm_head,1,587,15325
RTX3090,gpt3-6.7b-moe,mlp/proj,1,587,15151
RTX3090,gpt3-6.7b-moe,mlp/fc,1,587,14971
RTX3090,gpt3-6.7b-moe,gating,1,587,11870
RTX3090,gpt3-6.7b-moe,moe_ffn,1,587,79759
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,588,61387
RTX3090,gpt3-6.7b-moe,ln_f,1,588,68342
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,588,108325
RTX3090,gpt3-6.7b-moe,post_layernorm,1,588,50066
RTX3090,gpt3-6.7b-moe,input_layernorm,1,588,51013
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,588,50672
RTX3090,gpt3-6.7b-moe,attention/dense,1,588,16137
RTX3090,gpt3-6.7b-moe,attention/qkv,1,588,15326
RTX3090,gpt3-6.7b-moe,lm_head,1,588,15335
RTX3090,gpt3-6.7b-moe,mlp/proj,1,588,15161
RTX3090,gpt3-6.7b-moe,mlp/fc,1,588,14981
RTX3090,gpt3-6.7b-moe,gating,1,588,11880
RTX3090,gpt3-6.7b-moe,moe_ffn,1,588,79769
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,589,61397
RTX3090,gpt3-6.7b-moe,ln_f,1,589,68352
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,589,108335
RTX3090,gpt3-6.7b-moe,post_layernorm,1,589,50076
RTX3090,gpt3-6.7b-moe,input_layernorm,1,589,51023
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,589,50682
RTX3090,gpt3-6.7b-moe,attention/dense,1,589,16147
RTX3090,gpt3-6.7b-moe,attention/qkv,1,589,15336
RTX3090,gpt3-6.7b-moe,lm_head,1,589,15345
RTX3090,gpt3-6.7b-moe,mlp/proj,1,589,15171
RTX3090,gpt3-6.7b-moe,mlp/fc,1,589,14991
RTX3090,gpt3-6.7b-moe,gating,1,589,11890
RTX3090,gpt3-6.7b-moe,moe_ffn,1,589,79779
